Unnamed: 0,CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,callDateTime,Priority,CallDescription,Season,Month,Hour
130381,2015-01-11,00:55:00,4B,2300 FREDERICK AV,AGG. ASSAULT,Inside,KNIFE,842.0,SOUTHWESTERN,Shipley Hill,-76.6528,39.28483,"(39.2848300000, -76.6528000000)",HOSP/NURS.,1,2015-01-11 00:52:00,High,*HEALTH CARE FAC,winter,1,0
130386,2015-01-11,00:00:00,5D,2000 JEFFERSON ST,BURGLARY,Inside,NONE,321.0,EASTERN,CARE,-76.58807,39.29647,"(39.2964700000, -76.5880700000)",RETAIL/SMA,1,2015-01-11 13:03:00,Medium,Burglary,winter,1,0
130169,2015-01-12,23:30:00,4E,500 N LUZERNE AV,COMMON ASSAULT,Inside,HANDS,221.0,SOUTHEASTERN,McElderry Park,-76.58073,39.297,"(39.2970000000, -76.5807300000)",ROW/TOWNHO,1,2015-01-12 22:59:00,Medium,Family Disturb,winter,1,23
130170,2015-01-12,23:30:00,4E,500 N LUZERNE AV,COMMON ASSAULT,Inside,HANDS,221.0,SOUTHEASTERN,McElderry Park,-76.58073,39.297,"(39.2970000000, -76.5807300000)",ROW/TOWNHO,1,2015-01-12 22:59:00,Medium,Family Disturb,winter,1,23
130175,2015-01-12,22:00:00,3AF,1600 E 31ST ST,ROBBERY - STREET,Outside,FIREARM,411.0,NORTHEASTERN,Coldstream Homestead Mont,-76.59312,39.32609,"(39.3260900000, -76.5931200000)",STREET,1,2015-01-12 21:56:00,High,Robbery Armed,winter,1,22
130181,2015-01-12,21:30:00,7A,2800 MANOKIN ST,AUTO THEFT,Outside,NONE,921.0,SOUTHERN,Westport,-76.63305,39.26441,"(39.2644100000, -76.6330500000)",STREET,1,2015-01-13 10:01:00,Medium,Auto Theft,winter,1,21
130183,2015-01-12,21:24:53,2A,1100 ANDOVER RD,RAPE,Inside,OTHER,412.0,NORTHEASTERN,Ednor Gardens-Lakeside,-76.60007,39.33672,"(39.3367200000, -76.6000700000)",ROW/TOWNHO,1,2015-01-12 21:19:00,Medium,911/No Voice,winter,1,21
130186,2015-01-12,21:00:00,7A,4500 KATHLAND AV,AUTO THEFT,Outside,NONE,622.0,NORTHWESTERN,Howard Park,-76.6946,39.32706,"(39.3270600000, -76.6946000000)",STREET,1,2015-01-13 06:40:00,Medium,Auto Theft,winter,1,21
130187,2015-01-12,21:00:00,5A,5800 PIMLICO RD,BURGLARY,Inside,NONE,533.0,NORTHERN,Mount Washington,-76.67248000000002,39.36346,"(39.3634600000, -76.6724800000)",ROW/TOWNHO,1,2015-01-13 07:26:00,Medium,Burglary,winter,1,21
130189,2015-01-12,20:35:00,7A,1900 W BALTIMORE ST,AUTO THEFT,Outside,NONE,714.0,WESTERN,Penrose/Fayette Street Ou,-76.6472,39.28818,"(39.2881800000, -76.6472000000)",STREET,1,2015-01-12 21:46:00,Medium,Auto Theft,winter,1,20
130192,2015-01-12,20:30:00,6D,2200 CORBIN RD,LARCENY FROM AUTO,Outside,NONE,423.0,NORTHEASTERN,Hamilton Hills,-76.5703,39.3603,"(39.3603000000, -76.5703000000)",STREET,1,2015-01-13 08:30:00,Low,Larceny f/Auto,winter,1,20
130195,2015-01-12,20:00:00,7A,2500 BROHAWN AV,AUTO THEFT,Outside,NONE,923.0,SOUTHERN,Lakeland,-76.64745,39.25652,"(39.2565200000, -76.6474500000)",STREET,1,2015-01-13 02:56:00,Medium,Auto Theft,winter,1,20
130196,2015-01-12,20:00:00,4E,1900 E 31ST ST,COMMON ASSAULT,Inside,HANDS,411.0,NORTHEASTERN,Coldstream Homestead Mont,-76.58887,39.32632,"(39.3263200000, -76.5888700000)",ROW/TOWNHO,1,2015-01-13 10:36:00,Medium,Common Assault,winter,1,20
130197,2015-01-12,20:00:00,6D,100 E READ ST,LARCENY FROM AUTO,Outside,NONE,142.0,CENTRAL,Mount Vernon,-76.61411,39.29974,"(39.2997400000, -76.6141100000)",STREET,1,2015-01-13 06:25:00,Out of Service,Larceny f/Auto,winter,1,20
130198,2015-01-12,19:53:00,1F,1700 HOMESTEAD ST,HOMICIDE,Outside,FIREARM,411.0,NORTHEASTERN,Coldstream Homestead Mont,-76.59453,39.32029,"(39.3202900000, -76.5945300000)",STREET,1,2015-01-13 10:08:00,Low,Traffic Stop,winter,1,19
130199,2015-01-12,19:53:00,9S,1700 HOMESTEAD ST,SHOOTING,Outside,FIREARM,411.0,NORTHEASTERN,Coldstream Homestead Mont,-76.59453,39.32029,"(39.3202900000, -76.5945300000)",STREET,1,2015-01-13 10:08:00,Low,Traffic Stop,winter,1,19
130200,2015-01-12,19:52:00,4A,1700 HOMESTEAD ST,AGG. ASSAULT,Outside,FIREARM,411.0,NORTHEASTERN,Coldstream Homestead Mont,-76.59392,39.31991,"(39.3199100000, -76.5939200000)",STREET,1,2015-01-13 10:08:00,Low,Traffic Stop,winter,1,19
130206,2015-01-12,18:30:00,4E,4600 KAVON AV,COMMON ASSAULT,Inside,HANDS,443.0,NORTHEASTERN,Frankford,-76.55888,39.33118,"(39.3311800000, -76.5588800000)",ROW/TOWNHO,1,2015-01-12 18:35:00,Medium,Common Assault,winter,1,18
130207,2015-01-12,18:30:00,6D,100 ALBEMARLE ST,LARCENY FROM AUTO,Outside,NONE,211.0,SOUTHEASTERN,Jonestown,-76.60384,39.2885,"(39.2885000000, -76.6038400000)",STREET,1,2015-01-13 00:16:00,Low,Larceny f/Auto,winter,1,18
130209,2015-01-12,18:30:00,7A,1600 DUNDALK AV,AUTO THEFT,Outside,NONE,243.0,SOUTHEASTERN,Broening Manor,-76.53248,39.27525,"(39.2752500000, -76.5324800000)",STREET,1,2015-01-12 20:19:00,Medium,Auto Theft,winter,1,18
130210,2015-01-12,18:27:00,7A,1100 E CHASE ST,AUTO THEFT,Outside,NONE,311.0,EASTERN,Johnston Square,-76.60202,39.30291,"(39.3029100000, -76.6020200000)",STREET,1,2015-01-12 18:24:00,Medium,Auto Theft,winter,1,18
130215,2015-01-12,18:00:00,5A,2600 E MADISON ST,BURGLARY,Inside,NONE,323.0,EASTERN,Madison-Eastend,-76.58035,39.30001,"(39.3000100000, -76.5803500000)",ROW/TOWNHO,1,2015-01-12 16:08:00,High,**POSSIBLE,winter,1,18
130224,2015-01-12,16:30:00,6E,3000 WOLCOTT AV,LARCENY,Outside,NONE,642.0,NORTHWESTERN,Concerned Citizens Of For,-76.68387,39.32184,"(39.3218400000, -76.6838700000)",PARKING LO,1,2015-01-12 16:44:00,Low,Larceny f/Auto,winter,1,16
130226,2015-01-12,16:20:00,4E,3600 BOWERS AV,COMMON ASSAULT,Inside,HANDS,623.0,NORTHWESTERN,Grove Park,-76.70626,39.33586,"(39.3358600000, -76.7062600000)",APT/CONDO,1,2015-01-12 16:35:00,Medium,Common Assault,winter,1,16
130228,2015-01-12,16:15:00,4E,5000 FRANKFORD AV,COMMON ASSAULT,Inside,HANDS,443.0,NORTHEASTERN,Frankford,-76.5416,39.32879000000001,"(39.3287900000, -76.5416000000)",HOSP/NURS.,1,2015-01-12 16:27:00,Medium,Common Assault,winter,1,16
130230,2015-01-12,16:00:00,7A,700 N CARROLLTON AV,AUTO THEFT,Outside,NONE,713.0,WESTERN,Harlem Park,-76.63725,39.29749,"(39.2974900000, -76.6372500000)",STREET,1,2015-01-13 06:35:00,Medium,Auto Theft,winter,1,16
130232,2015-01-12,16:00:00,6E,100 W LAFAYETTE AV,LARCENY,Outside,NONE,132.0,CENTRAL,Bolton Hill,-76.62264,39.30793,"(39.3079300000, -76.6226400000)",STREET,1,2015-01-13 14:46:00,Low,Destruct Propty,winter,1,16
130233,2015-01-12,15:45:00,7A,1100 FALLS HILL DR,AUTO THEFT,Outside,NONE,541.0,NORTHERN,Hoes Heights,-76.63819000000002,39.34038,"(39.3403800000, -76.6381900000)",STREET,1,2015-01-13 10:55:00,Medium,Auto Theft,winter,1,15
130236,2015-01-12,15:30:00,4E,2800 HARFORD RD,COMMON ASSAULT,Outside,HANDS,411.0,NORTHEASTERN,Coldstream Homestead Mont,-76.59057,39.32145,"(39.3214500000, -76.5905700000)",STREET,1,2015-01-13 21:47:00,Low,Subject stop,winter,1,15
130240,2015-01-12,15:00:00,6C,2600 POLK ST,LARCENY,Inside,NONE,411.0,NORTHEASTERN,Coldstream Homestead Mont,-76.59512,39.32013,"(39.3201300000, -76.5951200000)",CONVENIENC,1,2015-01-12 14:40:00,Low,Larceny,winter,1,15
130245,2015-01-12,14:00:00,5A,100 S MONROE ST,BURGLARY,Inside,NONE,934.0,SOUTHERN,Carrollton Ridge,-76.64683000000002,39.28574,"(39.2857400000, -76.6468300000)",ROW/TOWNHO,1,2015-01-13 11:51:00,Medium,Burglary,winter,1,14
130251,2015-01-12,11:55:00,3AF,900 CATOR AV,ROBBERY - STREET,Inside,FIREARM,542.0,NORTHERN,Pen Lucy,-76.60343,39.33916,"(39.3391600000, -76.6034300000)",APT/CONDO,1,2015-01-12 12:02:00,High,Robbery Armed,winter,1,11
130254,2015-01-12,11:30:00,5A,600 N LAKEWOOD AV,BURGLARY,Inside,NONE,221.0,SOUTHEASTERN,McElderry Park,-76.57939,39.29833,"(39.2983300000, -76.5793900000)",ROW/TOWNHO,1,2015-01-13 13:39:00,Medium,Burglary,winter,1,11
130257,2015-01-12,10:59:00,5A,100 S MOUNT ST,BURGLARY,Inside,NONE,933.0,SOUTHERN,Union Square,-76.64367,39.28569,"(39.2856900000, -76.6436700000)",OTHER/RESI,1,2015-01-12 11:15:00,Low,Destruct Propty,winter,1,10
130269,2015-01-12,08:00:00,5B,300 FOLCROFT ST,BURGLARY,Inside,NONE,241.0,SOUTHEASTERN,Bayview,-76.54196999999998,39.29024,"(39.2902400000, -76.5419700000)",ROW/TOWNHO,1,2015-01-12 18:54:00,Medium,Burglary,winter,1,8
130273,2015-01-12,06:30:00,6D,3400 E LOMBARD ST,LARCENY FROM AUTO,Outside,NONE,223.0,SOUTHEASTERN,Baltimore Highlands,-76.5689,39.29132,"(39.2913200000, -76.5689000000)",STREET,1,2015-01-12 11:44:00,Low,Larceny f/Auto,winter,1,6
130286,2015-01-12,04:30:00,5C,2300 ST PAUL ST,BURGLARY,Inside,NONE,514.0,NORTHERN,Barclay,-76.61521,39.3156,"(39.3156000000, -76.6152100000)",APT/CONDO,1,2015-01-12 16:44:00,Medium,Burglary,winter,1,4
130287,2015-01-12,04:30:00,5D,1200 E LAFAYETTE AV,BURGLARY,Inside,NONE,343.0,EASTERN,Oliver,-76.6021,39.3104,"(39.3104000000, -76.6021000000)",GROCERY/CO,1,2015-01-12 04:40:00,Medium,Burglary,winter,1,4
130293,2015-01-12,01:01:00,5A,200 N SPRING CT,BURGLARY,Inside,NONE,212.0,SOUTHEASTERN,Dunbar-Broadway,-76.59766,39.29385,"(39.2938500000, -76.5976600000)",ROW/TOWNHO,1,2015-01-13 22:41:00,Medium,Disorderly,winter,1,1
130294,2015-01-12,01:01:00,6J,200 KEY HW,LARCENY,Inside,NONE,942.0,CENTRAL,Federal Hill,-76.61048000000002,39.28066,"(39.2806600000, -76.6104800000)",BANK/FINAN,1,2015-01-13 07:56:00,Low,Auto Accident,winter,1,1
130040,2015-01-13,22:00:00,6D,3100 FOSTER AV,LARCENY FROM AUTO,Outside,NONE,232.0,SOUTHEASTERN,Canton,-76.57221,39.28435,"(39.2843500000, -76.5722100000)",ALLEY,1,2015-01-14 12:04:00,Low,Larceny f/Auto,winter,1,22
130041,2015-01-13,22:00:00,6C,1000 GREENMOUNT AV,LARCENY,Inside,NONE,311.0,EASTERN,Johnston Square,-76.60725,39.30143,"(39.3014300000, -76.6072500000)",CONVENIENC,1,2015-01-13 22:53:00,Medium,Common Assault,winter,1,22
130042,2015-01-13,22:00:00,6D,3200 FOSTER AV,LARCENY FROM AUTO,Outside,NONE,232.0,SOUTHEASTERN,Canton,-76.57084,39.28446,"(39.2844600000, -76.5708400000)",OTHER - OU,1,2015-01-14 08:30:00,Low,Larceny f/Auto,winter,1,22
130044,2015-01-13,21:55:00,4E,800 N BRADFORD ST,COMMON ASSAULT,Inside,HANDS,323.0,EASTERN,Milton-Montford,-76.58449,39.30049,"(39.3004900000, -76.5844900000)",ROW/TOWNHO,1,2015-01-13 21:54:00,Medium,Common Assault,winter,1,21
130051,2015-01-13,21:00:00,6E,2700 CARVER RD,LARCENY,Outside,NONE,922.0,SOUTHERN,Cherry Hill,-76.62623,39.24785,"(39.2478500000, -76.6262300000)",STREET,1,2015-01-14 22:03:00,Low,Larceny f/Auto,winter,1,21
130055,2015-01-13,20:00:00,6E,2200 LAKE AV,LARCENY,Outside,NONE,431.0,NORTHEASTERN,Mayfield,-76.58095,39.32913,"(39.3291300000, -76.5809500000)",PARKING LO,1,2015-01-14 08:40:00,Out of Service,Larceny f/Auto,winter,1,20
130062,2015-01-13,19:00:00,7A,4300 BERGER AV,AUTO THEFT,Outside,NONE,444.0,NORTHEASTERN,Frankford,-76.54682,39.33944,"(39.3394400000, -76.5468200000)",STREET,1,2015-01-14 08:23:00,Medium,Auto Theft,winter,1,19
130066,2015-01-13,18:30:00,6D,700 DEVONSHIRE RD,LARCENY FROM AUTO,Outside,NONE,833.0,SOUTHWESTERN,Beechfield,-76.69474,39.27135,"(39.2713500000, -76.6947400000)",STREET,1,2015-01-13 20:47:00,Low,Larceny f/Auto,winter,1,18
130070,2015-01-13,18:20:00,7A,3800 ST MARGARET ST,AUTO THEFT,Outside,NONE,913.0,SOUTHERN,Brooklyn,-76.59613,39.23182,"(39.2318200000, -76.5961300000)",STREET,1,2015-01-13 19:05:00,Medium,Auto Theft,winter,1,18
130074,2015-01-13,18:00:00,7A,900 FELL ST,AUTO THEFT,Inside,NONE,213.0,SOUTHEASTERN,Fells Point,-76.59028,39.2813,"(39.2813000000, -76.5902800000)",SHED/GARAGE,1,2015-01-14 21:51:00,Non-Emergency,*6D,winter,1,18
130081,2015-01-13,17:45:00,6G,400 W LEXINGTON ST,LARCENY,Inside,NONE,111.0,CENTRAL,Downtown,-76.6101,39.29131,"(39.2913100000, -76.6101000000)",OTHER - IN,1,2015-01-14 15:17:00,Medium,Narcotics OnView,winter,1,17
130083,2015-01-13,17:25:00,5A,3500 NOBLE ST,BURGLARY,Inside,NONE,223.0,SOUTHEASTERN,Baltimore Highlands,-76.56814,39.29312,"(39.2931200000, -76.5681400000)",ROW/TOWNHO,1,2015-01-13 17:43:00,Medium,Burglary,winter,1,17
130084,2015-01-13,17:01:00,4C,1000 N GAY ST,AGG. ASSAULT,Inside,OTHER,313.0,EASTERN,Gay Street,-76.59509,39.30325,"(39.3032500000, -76.5950900000)",APT/CONDO,1,2015-01-13 17:00:00,High,Aggrav Assault,winter,1,17
130086,2015-01-13,17:00:00,6G,100 LIGHT ST,LARCENY,Inside,NONE,113.0,CENTRAL,Downtown West,-76.61365,39.28756,"(39.2875600000, -76.6136500000)",OTHER - IN,1,2015-01-14 06:39:00,Low,Larceny,winter,1,17
130089,2015-01-13,16:30:00,6D,0 S FULTON AV,LARCENY FROM AUTO,Outside,NONE,933.0,SOUTHERN,Union Square,-76.64511,39.28711,"(39.2871100000, -76.6451100000)",STREET,1,2015-01-13 17:52:00,Low,Larceny f/Auto,winter,1,16
130090,2015-01-13,16:00:00,6J,5500 WOODLAWN RD,LARCENY,Inside,NONE,521.0,NORTHERN,North Roland Park/Poplar,-76.63284,39.36329,"(39.3632900000, -76.6328400000)",ROW/TOWNHO,1,2015-01-13 16:33:00,Low,Larceny,winter,1,16
130092,2015-01-13,16:00:00,4E,2400 E BIDDLE ST,COMMON ASSAULT,Inside,HANDS,322.0,EASTERN,Biddle Street,-76.58397,39.30467,"(39.3046700000, -76.5839700000)",RETAIL/SMA,1,2015-01-13 15:55:00,Medium,Common Assault,winter,1,16
130096,2015-01-13,15:00:00,6E,3200 WESTMONT AV,LARCENY,Outside,NONE,813.0,SOUTHWESTERN,Rosemont,-76.67023,39.30131,"(39.3013100000, -76.6702300000)",STREET,1,2015-01-14 12:53:00,Low,Larceny f/Auto,winter,1,15
130099,2015-01-13,13:51:00,3AF,800 HILLMAN CT,ROBBERY - STREET,Outside,FIREARM,312.0,EASTERN,Oldtown,-76.60559,39.29945,"(39.2994500000, -76.6055900000)",STREET,1,2015-01-13 13:48:00,High,Cab Holdup,winter,1,13
130110,2015-01-13,13:00:00,6D,3700 EGERTON RD,LARCENY FROM AUTO,Outside,NONE,642.0,NORTHWESTERN,Callaway-Garrison,-76.67895,39.3274,"(39.3274000000, -76.6789500000)",STREET,1,2015-01-13 14:07:00,Low,Larceny f/Auto,winter,1,13
130111,2015-01-13,13:00:00,5A,800 APPLETON ST,BURGLARY,Inside,NONE,722.0,WESTERN,Midtown-Edmondson,-76.64838,39.29802,"(39.2980200000, -76.6483800000)",OTHER/RESI,1,2015-01-13 15:58:00,Medium,Disorderly,winter,1,13
130115,2015-01-13,12:30:00,6G,400 W REDWOOD ST,LARCENY,Inside,NONE,111.0,CENTRAL,Downtown,-76.62125999999998,39.28861,"(39.2886100000, -76.6212600000)",OFFICE BUI,1,2015-01-13 16:29:00,Low,Larceny,winter,1,12
130116,2015-01-13,12:30:00,6D,100 S POTOMAC ST,LARCENY FROM AUTO,Inside,NONE,222.0,SOUTHEASTERN,Patterson Park Neighborho,-76.57462,39.2904,"(39.2904000000, -76.5746200000)",ROW/TOWNHO,1,2015-01-13 13:28:00,Low,Larceny f/Auto,winter,1,12
130118,2015-01-13,12:00:00,7A,1800 GUILFORD AV,AUTO THEFT,Outside,NONE,311.0,EASTERN,Greenmount West,-76.61242,39.31064,"(39.3106400000, -76.6124200000)",ALLEY,1,2015-01-13 23:13:00,Medium,Auto Theft,winter,1,12
130120,2015-01-13,12:00:00,6J,1300 CHESAPEAKE AV,LARCENY,Outside,NONE,912.0,SOUTHERN,Fairfield Area,-76.58615999999998,39.23674000000001,"(39.2367400000, -76.5861600000)",OTHER - OU,1,2015-01-13 18:43:00,Low,Larceny f/Auto,winter,1,12
130121,2015-01-13,12:00:00,6J,1300 CHESAPEAKE AV,LARCENY,Inside,NONE,912.0,SOUTHERN,Fairfield Area,-76.58615999999998,39.23674000000001,"(39.2367400000, -76.5861600000)",OTHER - IN,1,2015-01-13 18:43:00,Low,Larceny f/Auto,winter,1,12
130122,2015-01-13,11:45:00,6G,400 W REDWOOD ST,LARCENY,Inside,NONE,111.0,CENTRAL,Downtown,-76.62125999999998,39.28861,"(39.2886100000, -76.6212600000)",OFFICE BUI,1,2015-01-13 16:29:00,Low,Larceny,winter,1,11
130123,2015-01-13,11:43:00,3CF,4500 EDMONDSON AV,ROBBERY - COMMERCIAL,Inside,FIREARM,822.0,SOUTHWESTERN,Rognel Heights,-76.69299000000002,39.29349000000001,"(39.2934900000, -76.6929900000)",RESTAURANT,1,2015-01-13 09:29:00,Low,Traffic Stop,winter,1,11
130124,2015-01-13,11:40:00,6C,2000 GWYNNS FALLS PW,LARCENY,Inside,NONE,731.0,WESTERN,Mondawmin,-76.65236,39.31581,"(39.3158100000, -76.6523600000)",GROCERY/CO,1,2015-01-13 12:16:00,Low,Larceny,winter,1,11
130126,2015-01-13,11:30:00,4E,2400 ROUND RD,COMMON ASSAULT,Inside,HANDS,922.0,SOUTHERN,Cherry Hill,-76.62677,39.25298,"(39.2529800000, -76.6267700000)",SCHOOL,1,2015-01-14 11:58:00,Medium,Common Assault,winter,1,11
130129,2015-01-13,10:30:00,7A,4000 ARDLEY AV,AUTO THEFT,Outside,NONE,432.0,NORTHEASTERN,Belair-Edison,-76.55763,39.31795,"(39.3179500000, -76.5576300000)",STREET,1,2015-01-14 11:03:00,Medium,Auto Theft,winter,1,10
130131,2015-01-13,10:00:00,6E,3500 ERDMAN AV,LARCENY,Outside,NONE,434.0,NORTHEASTERN,Belair-Edison,-76.57039,39.31825,"(39.3182500000, -76.5703900000)",DRIVEWAY,1,2015-01-14 04:47:00,Low,Destruct Propty,winter,1,10
130135,2015-01-13,09:00:00,6J,1100 S DECKER AV,LARCENY,Inside,NONE,232.0,SOUTHEASTERN,Canton,-76.5732,39.27975,"(39.2797500000, -76.5732000000)",SHED/GARAGE,1,2015-01-13 17:46:00,Low,Larceny,winter,1,9
130137,2015-01-13,08:30:00,5C,1200 AISQUITH ST,BURGLARY,Inside,NONE,343.0,EASTERN,Oliver,-76.60221999999997,39.30442,"(39.3044200000, -76.6022200000)",ROW/TOWNHO,1,2015-01-13 21:02:00,Medium,Burglary,winter,1,8
130140,2015-01-13,08:00:00,5A,1300 HOLLINS ST,BURGLARY,Inside,NONE,933.0,SOUTHERN,Union Square,-76.63854,39.28756,"(39.2875600000, -76.6385400000)",ROW/TOWNHO,1,2015-01-13 17:20:00,Medium,Burglary,winter,1,8
130143,2015-01-13,07:25:00,3K,3600 E NORTHERN PW,ROBBERY - RESIDENCE,Inside,NONE,424.0,NORTHEASTERN,North Harford Road,-76.53784,39.35834000000001,"(39.3583400000, -76.5378400000)",ROW/TOWNHO,1,2015-01-13 07:17:00,Medium,Common Assault,winter,1,7
130146,2015-01-13,07:00:00,7A,5000 FEDERAL ST,AUTO THEFT,Outside,NONE,433.0,NORTHEASTERN,Armistead Gardens,-76.55686,39.30998,"(39.3099800000, -76.5568600000)",STREET,1,2015-01-13 06:53:00,Medium,Auto Theft,winter,1,7
130153,2015-01-13,05:20:00,6D,1400 EUTAW PL,LARCENY FROM AUTO,Outside,NONE,132.0,CENTRAL,Madison Park,-76.62743,39.30479,"(39.3047900000, -76.6274300000)",STREET,1,2015-01-13 05:31:00,Low,Larceny f/Auto,winter,1,5
130154,2015-01-13,05:00:00,4E,3500 ROUND RD,COMMON ASSAULT,Inside,HANDS,922.0,SOUTHERN,Cherry Hill,-76.62303,39.24261,"(39.2426100000, -76.6230300000)",ROW/TOWNHO,1,2015-01-13 05:15:00,Medium,Common Assault,winter,1,5
130159,2015-01-13,02:20:00,6B,2100 MOYER ST,LARCENY,Outside,NONE,212.0,SOUTHEASTERN,Butcher's Hill,-76.58695,39.29241,"(39.2924100000, -76.5869500000)",OTHER - OU,1,2015-01-13 02:19:00,Low,Larceny,winter,1,2
130162,2015-01-13,01:15:00,7A,1600 VINCENT CT,AUTO THEFT,Outside,NONE,742.0,WESTERN,Sandtown-Winchester,-76.64416,39.30692,"(39.3069200000, -76.6441600000)",STREET,1,2015-01-13 12:17:00,Medium,Auto Theft,winter,1,1
130167,2015-01-13,00:25:40,2A,400 CATHEDRAL ST,RAPE,Outside,OTHER,111.0,CENTRAL,Downtown,-76.61685,39.29415,"(39.2941500000, -76.6168500000)",STREET,1,2015-01-13 10:53:00,High,Unfounded,winter,1,0
129905,2015-01-14,23:15:00,6D,300 BRIDGEVIEW RD,LARCENY FROM AUTO,Outside,NONE,922.0,SOUTHERN,Cherry Hill,-76.61872,39.2509,"(39.2509000000, -76.6187200000)",STREET,1,2015-01-15 11:55:00,Low,Larceny f/Auto,winter,1,23
129911,2015-01-14,21:00:00,6D,2600 N HILTON ST,LARCENY FROM AUTO,Outside,NONE,641.0,NORTHWESTERN,Hanlon-Longwood,-76.67277,39.31653,"(39.3165300000, -76.6727700000)",STREET,1,2015-01-15 08:15:00,Low,Larceny f/Auto,winter,1,21
129912,2015-01-14,21:00:00,5A,0 S MONASTERY AV,BURGLARY,Inside,NONE,842.0,SOUTHWESTERN,Saint Josephs,-76.67827,39.2864,"(39.2864000000, -76.6782700000)",OTHER/RESI,1,2015-01-15 14:50:00,Medium,Burglary,winter,1,21
129913,2015-01-14,20:30:00,6B,1100 HOMEWOOD AV,LARCENY,Outside,NONE,311.0,EASTERN,Johnston Square,-76.6065,39.30292,"(39.3029200000, -76.6065000000)",STREET,1,2015-01-14 20:27:00,High,Purse Snatch,winter,1,20
129915,2015-01-14,20:30:00,6E,1700 E 35TH ST,LARCENY,Outside,NONE,412.0,NORTHEASTERN,Ednor Gardens-Lakeside,-76.59155,39.33091,"(39.3309100000, -76.5915500000)",STREET,1,2015-01-15 08:27:00,Low,Larceny f/Auto,winter,1,20
129917,2015-01-14,20:15:00,5A,1900 MOUNT ROYAL TR,BURGLARY,Inside,NONE,133.0,CENTRAL,Reservoir Hill,-76.62604,39.31135,"(39.3113500000, -76.6260400000)",ROW/TOWNHO,1,2015-01-15 08:51:00,Medium,Burglary,winter,1,20
129920,2015-01-14,20:00:00,7A,2800 MOUNT HOLLY ST,AUTO THEFT,Outside,NONE,641.0,NORTHWESTERN,Windsor Hills,-76.68290999999998,39.31923,"(39.3192300000, -76.6829100000)",STREET,1,2015-01-15 10:41:00,Medium,Auto Theft,winter,1,20
129923,2015-01-14,19:50:00,3AF,3600 FAIRVIEW AV,ROBBERY - STREET,Outside,FIREARM,642.0,NORTHWESTERN,Forest Park,-76.67824,39.32297,"(39.3229700000, -76.6782400000)",STREET,1,2015-01-14 19:42:00,High,Robbery Armed,winter,1,19
129930,2015-01-14,18:30:00,6D,500 PARK AV,LARCENY FROM AUTO,Outside,NONE,142.0,CENTRAL,Mount Vernon,-76.61832,39.29573,"(39.2957300000, -76.6183200000)",STREET,1,2015-01-15 09:24:00,Low,Larceny f/Auto,winter,1,18
129931,2015-01-14,18:01:26,2B,2700 CLAFLIN CT,RAPE,Inside,NONE,922.0,SOUTHERN,Cherry Hill,-76.62895,39.24703,"(39.2470300000, -76.6289500000)",ROW/TOWNHO,1,2015-01-15 01:44:00,Medium,Family Disturb,winter,1,18
129934,2015-01-14,18:00:00,6D,2600 N CALVERT ST,LARCENY FROM AUTO,Outside,NONE,512.0,NORTHERN,Charles Village,-76.61437,39.31967,"(39.3196700000, -76.6143700000)",STREET,1,2015-01-14 20:37:00,Low,Larceny f/Auto,winter,1,18
129938,2015-01-14,17:30:00,7A,500 HAZLETT AV,AUTO THEFT,Outside,NONE,833.0,SOUTHWESTERN,Beechfield,-76.69816,39.2775,"(39.2775000000, -76.6981600000)",PARKING LO,1,2015-01-15 06:35:00,Medium,Auto Theft,winter,1,17
129939,2015-01-14,17:30:00,5D,1800 W LOMBARD ST,BURGLARY,Inside,NONE,934.0,SOUTHERN,Carrollton Ridge,-76.64588,39.28618,"(39.2861800000, -76.6458800000)",GROCERY/CO,1,2015-01-14 17:21:00,Low,Subject stop,winter,1,17
129940,2015-01-14,17:30:00,5A,3400 CARLISLE AV,BURGLARY,Inside,NONE,641.0,NORTHWESTERN,Hanlon-Longwood,-76.67506999999998,39.31933,"(39.3193300000, -76.6750700000)",ROW/TOWNHO,1,2015-01-14 21:01:00,Medium,Burglary,winter,1,17
129941,2015-01-14,17:30:00,6F,3000 WESTFIELD AV,LARCENY,Outside,NONE,424.0,NORTHEASTERN,Westfield,-76.55272,39.36012,"(39.3601200000, -76.5527200000)",YARD,1,2015-01-15 11:13:00,Low,Bike Larceny,winter,1,17
129943,2015-01-14,17:00:00,6D,600 BRUNE ST,LARCENY FROM AUTO,Outside,NONE,123.0,CENTRAL,Upton,-76.63084,39.2956,"(39.2956000000, -76.6308400000)",STREET,1,2015-01-14 17:24:00,Low,Larceny f/Auto,winter,1,17
129945,2015-01-14,16:30:28,2A,3700 MOUNT PLEASANT AV,RAPE,,OTHER,223.0,SOUTHEASTERN,Baltimore Highlands,-76.56613,39.29094,"(39.2909400000, -76.5661300000)",,1,2015-01-14 18:51:00,Low,Subject stop,winter,1,16
129947,2015-01-14,16:30:00,5D,0 S SCHROEDER ST,BURGLARY,Inside,NONE,931.0,SOUTHERN,Hollins Market,-76.63369,39.28783,"(39.2878300000, -76.6336900000)",SCHOOL,1,2015-01-15 12:37:00,Low,Larceny f/Auto,winter,1,16
